corruption,severity,size_bin,class_name,AP50,AP50_95,R50_max,R50_at_conf_025,clean_AP50_95,absolute_drop_AP50_95,retention_ratio
elastic_transform,2,ES,person,0.452007899951916,0.13784720676384887,0.6950811648584714,0.4908230687658047,0.40263747163531693,0.26479026487146806,0.3423606009743226
elastic_transform,2,S,all_macro,0.667042601530862,0.3228887373700521,0.8629464452605551,0.6393319542922653,0.5541587548627844,0.23127001749273235,0.5826646868549478
elastic_transform,2,S,hat,0.6699316371711802,0.37214768290068945,0.8708791208791209,0.6538461538461539,0.5744331893389237,0.20228550643823429,0.6478519866321948
elastic_transform,2,S,person,0.6641535658905439,0.27362979183941477,0.8550137696419893,0.6248177547383768,0.5338843203866451,0.26025452854723036,0.5125263683362137
elastic_transform,2,M,all_macro,0.8654400079803136,0.5515998709721615,0.9296992009061182,0.8188888897556227,0.6939112923987594,0.14231142142659792,0.7949141007135851
elastic_transform,2,L,all_macro,0.9333077377989916,0.7333045429911247,0.9574046853468076,0.87194763435921,0.8156218251468484,0.08231728215572376,0.899074203732958
elastic_transform,3,ALL,all_macro,0.6514738959351217,0.38634691314467884,0.7969733870733976,0.6147683580963841,0.6069524313063762,0.22060551816169738,0.6365357369326682
elastic_transform,3,ALL,hat,0.7409028655892791,0.5406277311690403,0.8296059637912673,0.6767838125665602,0.7125204886571556,0.17189275748811528,0.7587539443082244
elastic_transform,3,ALL,person,0.5620449262809644,0.23206609512031745,0.7643408103555279,0.552752903626208,0.5013843739555969,0.2693182788352794,0.46285067340544894
elastic_transform,3,ES,all_macro,0.25922371432301405,0.07580077640984448,0.48456054323603204,0.27051218861145226,0.3141471092881632,0.23834633287831872,0.2412907016130248
elastic_transform,3,ES,hat,0.10177240750868283,0.027974480223587627,0.3004694835680751,0.07981220657276995,0.22565674694100948,0.19768226671742187,0.12396917266072542
elastic_transform,3,ES,person,0.4166750211373452,0.12362707259610133,0.668651602903989,0.4612121706501346,0.40263747163531693,0.2790103990392156,0.30704313757482254
elastic_transform,3,S,all_macro,0.5941208569138956,0.2710462345061367,0.8234895672932284,0.5617008133612702,0.5541587548627844,0.28311252035664775,0.48911297011494587
elastic_transform,3,S,hat,0.5800774632105496,0.29893622027117894,0.8131868131868132,0.5494505494505495,0.5744331893389237,0.2754969690677448,0.520402069064297
elastic_transform,3,S,person,0.6081642506172417,0.24315624874109446,0.8337923213996437,0.5739510772719909,0.5338843203866451,0.2907280716455507,0.455447443305692
elastic_transform,3,M,all_macro,0.8265102548050487,0.5138798369203175,0.9166835029704701,0.7732114774968173,0.6939112923987594,0.1800314554784419,0.74055551847831
elastic_transform,3,L,all_macro,0.9157347736839287,0.71063498086238,0.940528249885163,0.8371198897565457,0.8156218251468484,0.10498684428446847,0.8712799963812075
elastic_transform,4,ALL,all_macro,0.6096808198629933,0.35507739875824873,0.7685179257709933,0.5680619434592509,0.6069524313063762,0.2518750325481275,0.5850168488393672
elastic_transform,4,ALL,hat,0.6967284853499183,0.5011697532928858,0.7933972310969116,0.6219382321618744,0.7125204886571556,0.21135073536426974,0.7033759186874896
elastic_transform,4,ALL,person,0.5226331543760682,0.20898504422361164,0.7436386204450749,0.5141856547566274,0.5013843739555969,0.29239932973198524,0.41681602993498873
elastic_transform,4,ES,all_macro,0.23883810143344084,0.06995587331604783,0.44429617102238195,0.24635785455315573,0.3141471092881632,0.24419123597211537,0.22268507730204254
elastic_transform,4,ES,hat,0.09008466378396579,0.02790157976598806,0.23943661971830985,0.06103286384976526,0.22565674694100948,0.19775516717502142,0.12364611359607168
elastic_transform,4,ES,person,0.3875915390829159,0.11201016686610758,0.649155722326454,0.4316828452565462,0.40263747163531693,0.29062730476920934,0.27819111423280335
elastic_transform,4,S,all_macro,0.5374464976219246,0.23085329098284063,0.7757099331900887,0.49870692647705445,0.5541587548627844,0.3233054638799438,0.41658331472179366
elastic_transform,4,S,hat,0.5127741636209825,0.2440696509775492,0.739010989010989,0.4642857142857143,0.5744331893389237,0.33036353836137455,0.42488779462487614
elastic_transform,4,S,person,0.5621188316228669,0.21763693098813203,0.8124088773691884,0.5331281386683946,0.5338843203866451,0.3162473893985131,0.4076481040509241
elastic_transform,4,M,all_macro,0.7721696411204502,0.4684024190416632,0.889492742317965,0.7074679863208607,0.6939112923987594,0.22550887335709618,0.6750177208133594
elastic_transform,4,L,all_macro,0.8879308958160109,0.6768342620175607,0.9185622416169039,0.7775608635737253,0.8156218251468484,0.13878756312928775,0.8298383406987672
elastic_transform,5,ALL,all_macro,0.5498421996954448,0.31523994672028993,0.7299035849464748,0.5090249902251737,0.6069524313063762,0.2917124845860863,0.5193816359575035
elastic_transform,5,ALL,hat,0.6260248714327089,0.44517080063561815,0.7422790202342918,0.553248136315229,0.7125204886571556,0.2673496880215374,0.6247831574283635
elastic_transform,5,ALL,person,0.47365952795818067,0.1853090928049617,0.7175281496586576,0.4648018441351184,0.5013843739555969,0.3160752811506352,0.369594870584006
elastic_transform,5,ES,all_macro,0.19802007346400613,0.05713803745676371,0.39952270383319033,0.21310375782169427,0.3141471092881632,0.2570090718313995,0.1818830597748767
elastic_transform,5,ES,hat,0.044757813397271154,0.013792795712129352,0.17370892018779344,0.03286384976525822,0.22565674694100948,0.21186395122888013,0.06112290414137284
elastic_transform,5,ES,person,0.3512823335307411,0.10048327920139807,0.6253364874785872,0.39334366587813036,0.40263747163531693,0.30215419243391883,0.24956266189851636
elastic_transform,5,S,all_macro,0.46628955488993834,0.1992318915041975,0.7272723024585976,0.42834223123385606,0.5541587548627844,0.3549268633585869,0.35952132805973525
elastic_transform,5,S,hat,0.4309544721693893,0.20892612005029543,0.6730769230769231,0.3791208791208791,0.5744331893389237,0.3655070692886283,0.3637083022496217
elastic_transform,5,S,person,0.5016246376104874,0.1895376629580996,0.7814676818402722,0.47756358334683296,0.5338843203866451,0.34434665742854553,0.3550163503974686
elastic_transform,5,M,all_macro,0.6971036488483002,0.40740537421989587,0.8514049277976087,0.6250011700906118,0.6939112923987594,0.2865059181788635,0.5871144895359023
elastic_transform,5,L,all_macro,0.8416051910566235,0.6334329313947371,0.881502067064768,0.7191593936610013,0.8156218251468484,0.18218889375211134,0.7766257741824047
fog,1,ALL,all_macro,0.7007402174815656,0.4421021802848532,0.8362625473504296,0.5990667200705959,0.6069524313063762,0.164850251021523,0.7283967531578924
fog,1,ALL,hat,0.8118552433338161,0.6172568437092706,0.9009584664536742,0.7497337593184239,0.7125204886571556,0.09526364494788497,0.8663004833342791
fog,1,ALL,person,0.589625191629315,0.26694751686043583,0.771566628247185,0.448399680822768,0.5013843739555969,0.23443685709516104,0.5324208944814004
fog,1,ES,all_macro,0.28961489606440366,0.09971799994637096,0.5949481591947202,0.22542391964971983,0.3141471092881632,0.21442910934179224,0.31742453455110703
fog,1,ES,hat,0.1523055245847709,0.058124506558691946,0.5164319248826291,0.16901408450704225,0.22565674694100948,0.16753224038231754,0.2575792984106373
fog,1,ES,person,0.4269242675440364,0.14131149333404996,0.6734643935068113,0.2818337547923974,0.40263747163531693,0.26132597830126697,0.35096458548706766
fog,1,S,all_macro,0.6570116511791608,0.34428081299329233,0.8860484242794303,0.6058564592705205,0.5541587548627844,0.2098779418694921,0.6212674797108274
fog,1,S,hat,0.6618056372762056,0.39914625849679447,0.9230769230769231,0.6730769230769231,0.5744331893389237,0.17528693084212926,0.6948523621278654
fog,1,S,person,0.652217665082116,0.2894153674897902,0.8490199254819375,0.5386359954641179,0.5338843203866451,0.24446895289685494,0.5420937765697863
fog,1,M,all_macro,0.894014414929075,0.5954368753922823,0.9478018677766407,0.8241149044582012,0.6939112923987594,0.09847441700647708,0.8580878880554543
fog,1,L,all_macro,0.9392464901331404,0.7438392139479924,0.9518695452457511,0.8350711988975654,0.8156218251468484,0.0717826111988561,0.9119903256807381
fog,2,ALL,all_macro,0.673460797087351,0.4268504490330385,0.8201467125660975,0.5577828673283429,0.6069524313063762,0.18010198227333774,0.7032683732962489
fog,2,ALL,hat,0.7900903991639453,0.6006965742572503,0.8972310969116081,0.724174653887114,0.7125204886571556,0.11182391439990524,0.8430586682347155
fog,2,ALL,person,0.5568311950107567,0.25300432380882665,0.7430623282205869,0.3913910807695718,0.5013843739555969,0.24838005014677023,0.504611505565654
fog,2,ES,all_macro,0.26868318556240345,0.0915468442800297,0.5667559753933777,0.17303661542903997,0.3141471092881632,0.2226002650081335,0.2914139317960584
fog,2,ES,hat,0.13698732442389916,0.04984194659853362,0.49765258215962443,0.13145539906103287,0.22565674694100948,0.17581480034247587,0.22087505591651177
fog,2,ES,person,0.4003790467009077,0.13325174196152578,0.6358593686271311,0.21461783179704708,0.40263747163531693,0.26938572967379115,0.33094719530281724
fog,2,S,all_macro,0.6200698912205054,0.32378228270299403,0.8763286769928598,0.5548811912208964,0.5541587548627844,0.2303764721597904,0.5842771225064665
fog,2,S,hat,0.6244002915308279,0.37571649842156696,0.9230769230769231,0.6291208791208791,0.5744331893389237,0.19871669091735678,0.6540647465964731
fog,2,S,person,0.6157394909101828,0.27184806698442116,0.8295804309087964,0.48064150332091365,0.5338843203866451,0.262036253402224,0.5091890819860484
fog,2,M,all_macro,0.8748667585121622,0.5803418869814105,0.9377059359476798,0.8004154991762562,0.6939112923987594,0.11356940541734883,0.8363344037466887
fog,2,L,all_macro,0.9278945149903184,0.7330420400727757,0.9398162609095084,0.8086403307303629,0.8156218251468484,0.08257978507407271,0.8987523598216555
fog,3,ALL,all_macro,0.6464802205115265,0.4124873198923631,0.797468454527489,0.5263426494675045,0.6069524313063762,0.19446511141401313,0.6796040325673374
fog,3,ALL,hat,0.7704061510333384,0.5856898357369318,0.8903088391906283,0.7034078807241747,0.7125204886571556,0.12683065292022377,0.8219971847276225
fog,3,ALL,person,0.5225542899897145,0.23928480404779445,0.7046280698643497,0.3492774182108343,0.5013843739555969,0.2620995699078024,0.477248228061024
fog,3,ES,all_macro,0.23146840743267816,0.07925956268645154,0.5288974240253496,0.13335646475311613,0.3141471092881632,0.23488754660171166,0.2523007862973768
fog,3,ES,hat,0.100305196431352,0.03673183940068707,0.4788732394366197,0.09859154929577464,0.22565674694100948,0.18892490754032243,0.16277749235784825
fog,3,ES,person,0.3626316184340043,0.12178728597221603,0.5789216086140795,0.1681213802104576,0.40263747163531693,0.28085018566310094,0.3024737997622911
fog,3,S,all_macro,0.5899028413985956,0.31090874550348335,0.8568282114774906,0.5261503036085897,0.5541587548627844,0.24325000935930108,0.5610463477753187
fog,3,S,hat,0.595432433022469,0.36234340032382384,0.9065934065934066,0.6098901098901099,0.5744331893389237,0.2120897890150999,0.6307842357451879
fog,3,S,person,0.5843732497747223,0.25947409068314287,0.8070630163615746,0.4424104973270695,0.5338843203866451,0.27441022970350226,0.4860118208664168
fog,3,M,all_macro,0.8607407208611779,0.5672133650272619,0.934130724083273,0.7781792922043883,0.6939112923987594,0.12669792737149743,0.8174148068213165
fog,3,L,all_macro,0.9182461945446783,0.7217949153506713,0.9331189710610932,0.7727423059255857,0.8156218251468484,0.09382690979617714,0.8849627279416118
fog,4,ALL,all_macro,0.6492508761362822,0.41193112809867366,0.7994166451625209,0.5310849391571942,0.6069524313063762,0.19502130320770256,0.6786876645539622
fog,4,ALL,hat,0.769296679341347,0.5833636486159762,0.8855165069222577,0.7012779552715654,0.7125204886571556,0.12915684004117933,0.8187324545788242
fog,4,ALL,person,0.5292050729312173,0.2404986075813711,0.7133167834027839,0.36089192304282297,0.5013843739555969,0.2608857663742258,0.4796691322547477
fog,4,ES,all_macro,0.24075545543805205,0.08149394333336274,0.525399179753727,0.14135059151712626,0.3141471092881632,0.23265316595480046,0.2594133160035204
fog,4,ES,hat,0.10876434594287131,0.03905656957615743,0.45539906103286387,0.09859154929577464,0.22565674694100948,0.18660017736485207,0.17307955603192082
fog,4,ES,person,0.37274656493323277,0.12393131709056807,0.59539929847459,0.18410963373847786,0.40263747163531693,0.2787061545447489,0.3077987664367639
fog,4,S,all_macro,0.5845627767382053,0.30709919447079786,0.8538379650480736,0.5205848136959428,0.5541587548627844,0.24705956039198657,0.5541718718255004
fog,4,S,hat,0.5755971330242353,0.3522331848219461,0.9010989010989011,0.5906593406593407,0.5744331893389237,0.22220000451697763,0.6131839026002439
fog,4,S,person,0.5935284204521754,0.26196520411964963,0.806577028997246,0.45051028673254495,0.5338843203866451,0.2719191162669955,0.49067783809408644
fog,4,M,all_macro,0.8590140638684884,0.5628499454818823,0.932864686041287,0.7801074065175607,0.6939112923987594,0.1310613469168771,0.8111266550169325
fog,4,L,all_macro,0.9172930815961909,0.7206195113079921,0.9337436839687643,0.7857785943959577,0.8156218251468484,0.09500231383885638,0.8835216139272
fog,5,ALL,all_macro,0.6183306202614746,0.39456048064291344,0.7684262203850616,0.4962998706163292,0.6069524313063762,0.21239195066346278,0.6500682101127427
fog,5,ALL,hat,0.7548857970489828,0.5684438965958678,0.8780617678381256,0.6847710330138446,0.7125204886571556,0.14407659206128776,0.7977930538772011
fog,5,ALL,person,0.4817754434739662,0.22067706468995904,0.6587906729319976,0.30782870821881375,0.5013843739555969,0.2807073092656378,0.4401355051194763
fog,5,ES,all_macro,0.236878176574217,0.08242617296428527,0.47279415678889936,0.13037848594134346,0.3141471092881632,0.2317209363238779,0.2623808099048168
fog,5,ES,hat,0.14446690719088764,0.0537525360176721,0.431924882629108,0.14084507042253522,0.22565674694100948,0.17190421092333738,0.23820486976941102
fog,5,ES,person,0.3292894459575464,0.11109980991089843,0.5136634309486907,0.11991190146015172,0.40263747163531693,0.29153766172441853,0.27593013004891276
fog,5,S,all_macro,0.5566668481375825,0.29159938799224305,0.8294742880641147,0.4916785789943088,0.5541587548627844,0.2625593668705414,0.5262018968994655
fog,5,S,hat,0.5663972340194005,0.344815901779731,0.8873626373626373,0.5824175824175825,0.5744331893389237,0.22961728755919275,0.6002715514689467
fog,5,S,person,0.5469364622557645,0.23838287420475518,0.7715859387655921,0.40093957557103516,0.5338843203866451,0.29550144618188995,0.44650660283882393
fog,5,M,all_macro,0.8375862019934392,0.5441695705302955,0.9267831400863683,0.7499130232645217,0.6939112923987594,0.1497417218684639,0.7842062472411616
fog,5,L,all_macro,0.9058476601965225,0.7026725482762162,0.9290124023886082,0.7561322921451539,0.8156218251468484,0.11294927687063228,0.861517588926343
frost,1,ALL,all_macro,0.6114027196524043,0.374560070580653,0.7750644864720275,0.5446191434013525,0.6069524313063762,0.23239236072572322,0.6171160230373693
frost,1,ALL,hat,0.7477414082401413,0.5446224830912004,0.9004259850905219,0.7289669861554846,0.7125204886571556,0.16789800556595513,0.7643604524518552
frost,1,ALL,person,0.47506403106466727,0.20449765807010561,0.6497029878535331,0.3602713006472205,0.5013843739555969,0.29688671588549126,0.40786603789972947
frost,1,ES,all_macro,0.22800492216249155,0.07592943763321874,0.5453833477521737,0.21012903425939436,0.3141471092881632,0.23821767165494445,0.2417002588541078
frost,1,ES,hat,0.12014843933178121,0.04728454412327016,0.539906103286385,0.16901408450704225,0.22565674694100948,0.17837220281773933,0.2095419027538811
frost,1,ES,person,0.3358614049932019,0.10457433114316732,0.5508605922179624,0.25124398401174647,0.40263747163531693,0.2980631404921496,0.259723295793701
frost,1,S,all_macro,0.5434217355841506,0.2709978695084027,0.806356510005465,0.5200963785930577,0.5541587548627844,0.2831608853543817,0.4890256936850247
frost,1,S,hat,0.5882627926129287,0.331786124819446,0.9148351648351648,0.6593406593406593,0.5744331893389237,0.2426470645194777,0.5775887100139117
frost,1,S,person,0.49858067855537247,0.21020961419735937,0.6978778551757654,0.38085209784545604,0.5338843203866451,0.32367470618928573,0.3937362574070787
frost,1,M,all_macro,0.8175781223362507,0.5178588635083765,0.9080611052519907,0.7346213040737875,0.6939112923987594,0.17605242889038286,0.7462897191342817
frost,1,L,all_macro,0.8935020818863739,0.6824464714306514,0.915351401010565,0.7604225999081304,0.8156218251468484,0.13317535371619704,0.836719237261436
frost,2,ALL,all_macro,0.44521438187558166,0.2786408624709045,0.583258670750141,0.37006911824315425,0.6069524313063762,0.3283115688354717,0.45908187874158585
frost,2,ALL,hat,0.6052027631511341,0.43168437131167786,0.8317358892438764,0.5926517571884984,0.7125204886571556,0.2808361173454777,0.6058553798575637
frost,2,ALL,person,0.28522600060002923,0.1255973536301312,0.3347814522564057,0.14748647929781009,0.5013843739555969,0.3757870203254657,0.2505011327721478
frost,2,ES,all_macro,0.14691449304230186,0.05485790935292725,0.3366354966955388,0.10684475562076268,0.3141471092881632,0.2592891999352359,0.1746249057558788
frost,2,ES,hat,0.10255565549515197,0.04895357134760848,0.4460093896713615,0.14084507042253522,0.22565674694100948,0.176703175593401,0.21693821262258015
frost,2,ES,person,0.19127333058945173,0.06076224735824602,0.22726160371971613,0.07284444081899014,0.40263747163531693,0.3418752242770709,0.1509105625749621
frost,2,S,all_macro,0.3812712305756193,0.198499294522341,0.6147855870033093,0.3465971093542777,0.5541587548627844,0.35565946034044343,0.35819932966951235
frost,2,S,hat,0.4773032546283337,0.273311290123225,0.8571428571428571,0.5274725274725275,0.5744331893389237,0.3011218992156987,0.4757929994221965
frost,2,S,person,0.28523920652290485,0.12368729892145698,0.37242831686376154,0.16572169123602787,0.5338843203866451,0.41019702146518816,0.23167434254649252
frost,2,M,all_macro,0.6348647785531539,0.39318271504950647,0.7275650726392251,0.5037743222835176,0.6939112923987594,0.3007285773492529,0.5666181244728357
frost,2,L,all_macro,0.7719953204032153,0.5718599654322368,0.7606109324758843,0.5130730362884703,0.8156218251468484,0.24376185971461162,0.7011337212920663
frost,3,ALL,all_macro,0.35340507981572167,0.22382457652072235,0.4738788361531382,0.27589981985615875,0.6069524313063762,0.38312785478565387,0.36876790498881884
frost,3,ALL,hat,0.49321800193128496,0.3515197122778627,0.7507987220447284,0.47710330138445156,0.7125204886571556,0.36100077637929284,0.49334681300231903
frost,3,ALL,person,0.21359215770015838,0.09612944076358196,0.196958950261548,0.07469633832786594,0.5013843739555969,0.4052549331920149,0.19172803493093163
frost,3,ES,all_macro,0.11053293478628597,0.04223653873910345,0.26281716182840853,0.07520392223094119,0.3141471092881632,0.27191057054905976,0.1344482807268502
frost,3,ES,hat,0.0777017809121163,0.03716593077499575,0.4131455399061033,0.11737089201877934,0.22565674694100948,0.18849081616601374,0.16470117237270798
frost,3,ES,person,0.14336408866045564,0.04730714670321114,0.11248878375071376,0.03303695244310303,0.40263747163531693,0.3553303249321058,0.11749315460151435
frost,3,S,all_macro,0.3083967891124848,0.1698979249374425,0.4942055352714676,0.2535797063781836,0.5541587548627844,0.38426082992534194,0.30658709881703666
frost,3,S,hat,0.4068876659725883,0.24656602527004678,0.7692307692307693,0.42032967032967034,0.5744331893389237,0.32786716406887695,0.4292335990436119
frost,3,S,person,0.2099059122523813,0.09322982460483818,0.21918030131216587,0.0868297424266969,0.5338843203866451,0.44065449578180693,0.1746255153875283
frost,3,M,all_macro,0.532625829283284,0.32879180283474596,0.6025319200718904,0.3737961717755423,0.6939112923987594,0.3651194895640134,0.4738239691966336
frost,3,L,all_macro,0.6579732055849067,0.48224984361277157,0.6159485530546623,0.34214974735875053,0.8156218251468484,0.3333719815340769,0.5912664776055312
frost,4,ALL,all_macro,0.33951986238662746,0.21359897788390264,0.45800318214148433,0.25842308658659663,0.6069524313063762,0.3933534534224736,0.35192045845201103
frost,4,ALL,hat,0.4780044131629828,0.33643851790553125,0.7396166134185304,0.45527156549520764,0.7125204886571556,0.3760819707516243,0.47218083305870495
frost,4,ALL,person,0.20103531161027208,0.09075943786227406,0.17638975086443834,0.061574607677985636,0.5013843739555969,0.41062493609332285,0.18101768339176802
frost,4,ES,all_macro,0.07662523173566181,0.025471108264859585,0.25270214429027327,0.05959212873018079,0.3141471092881632,0.2886760010233036,0.08108019304260176
frost,4,ES,hat,0.018581815916548915,0.0072760668815312415,0.4131455399061033,0.09389671361502347,0.22565674694100948,0.21838068005947825,0.03224395893393486
frost,4,ES,person,0.1346686475547747,0.04366614964818793,0.09225874867444327,0.025287543845338118,0.40263747163531693,0.358971321987129,0.10845028772617048
frost,4,S,all_macro,0.29815585162696373,0.1582150884708543,0.478113656957007,0.2368365070859806,0.5541587548627844,0.3959436663919301,0.2855049876637427
frost,4,S,hat,0.3963224481357295,0.22938941063665136,0.7472527472527473,0.4010989010989011,0.5744331893389237,0.3450437787022724,0.3993317497908505
frost,4,S,person,0.19998925511819796,0.08704076630505722,0.20897456666126682,0.0725741130730601,0.5338843203866451,0.44684355408158793,0.16303300730394424
frost,4,M,all_macro,0.5073716958864224,0.3181805894610809,0.576820543982926,0.3428396695040064,0.6939112923987594,0.37573070293767846,0.458532081761017
frost,4,L,all_macro,0.6356475597855448,0.45359579427817354,0.5857694074414332,0.3414331649058337,0.8156218251468484,0.3620260308686749,0.5561349393715721
frost,5,ALL,all_macro,0.28496691235876725,0.17552918692941433,0.38918545411421285,0.20348122142793004,0.6069524313063762,0.4314232443769619,0.28919760079321777
frost,5,ALL,hat,0.3963617722975599,0.2731039403263378,0.6586794462193823,0.3753993610223642,0.7125204886571556,0.4394165483308178,0.38329275392633316
frost,5,ALL,person,0.17357205241997464,0.07795443353249086,0.11969146200904336,0.031563081833495876,0.5013843739555969,0.423429940423106,0.15547838660682828
frost,5,ES,all_macro,0.07984787468511324,0.029526583347226673,0.18429575741421364,0.052024056676574115,0.3141471092881632,0.2846205259409365,0.09398967068050373
frost,5,ES,hat,0.04091447229664318,0.020258514726140864,0.30985915492957744,0.0892018779342723,0.22565674694100948,0.2053982322148686,0.0897757988660396
frost,5,ES,person,0.1187812770735833,0.03879465196831248,0.058732359898849826,0.014846235418875928,0.40263747163531693,0.36384281966700444,0.09635132023541558
frost,5,S,all_macro,0.258724348729958,0.13756378208146025,0.4175163286413894,0.1988985621538675,0.5541587548627844,0.4165949727813242,0.24823894032951352
frost,5,S,hat,0.34522319903691334,0.1984581244204201,0.6895604395604396,0.3598901098901099,0.5744331893389237,0.37597506491850363,0.34548512882553345
frost,5,S,person,0.17222549842300267,0.0766694397425004,0.14547221772233923,0.03790701441762514,0.5338843203866451,0.4572148806441447,0.14360683918751446
frost,5,M,all_macro,0.43490879668446475,0.26045437644385216,0.4790001887746187,0.2487717948877961,0.6939112923987594,0.4334569159549072,0.3753424671091544
frost,5,L,all_macro,0.5673694862066327,0.39895136483506055,0.4950390445567294,0.25587965089572806,0.8156218251468484,0.4166704603117879,0.4891376769659535
gaussian_noise,1,ALL,all_macro,0.42724651926542057,0.25459961408705956,0.62464928886191,0.36667561767885337,0.6069524313063762,0.35235281721931666,0.41947210515175165
gaussian_noise,1,ALL,hat,0.5717136346225685,0.40275481474241437,0.8035143769968051,0.5425985090521832,0.7125204886571556,0.3097656739147412,0.5652536609879978
gaussian_noise,1,ALL,person,0.2827794039082726,0.10644441343170478,0.4457842007270148,0.19075272630552353,0.5013843739555969,0.3949399605238921,0.21230101886089417
gaussian_noise,1,ES,all_macro,0.18794698018729578,0.06624232483474174,0.45787515697004444,0.1805953047047546,0.3141471092881632,0.24790478445342146,0.21086402795442719
gaussian_noise,1,ES,hat,0.1265124085520414,0.0629452650392136,0.4507042253521127,0.1596244131455399,0.22565674694100948,0.16271148190179588,0.27894253503383426
gaussian_noise,1,ES,person,0.24938155182255012,0.06953938463026987,0.4650460885879762,0.20156619626396932,0.40263747163531693,0.33309808700504706,0.17270966943994265
gaussian_noise,1,S,all_macro,0.39999741959962265,0.20262420210041532,0.5968541219027206,0.3153009917346544,0.5541587548627844,0.3515345527623691,0.3656428781867521
gaussian_noise,1,S,hat,0.4965871618438587,0.2788323005484374,0.8159340659340659,0.48626373626373626,0.5744331893389237,0.29560088879048635,0.4854042310287235
gaussian_noise,1,S,person,0.3034076773553866,0.12641610365239325,0.37777417787137535,0.14433824720557265,0.5338843203866451,0.4074682167342519,0.236785571003174
gaussian_noise,1,M,all_macro,0.5752619409655186,0.3602477217148207,0.6560247575572252,0.406806573101021,0.6939112923987594,0.33366357068393865,0.519155295008231
gaussian_noise,1,L,all_macro,0.6727454025576156,0.4919359297475847,0.6582866329811667,0.4326182820395039,0.8156218251468484,0.32368589539926373,0.6031421849936571
gaussian_noise,2,ALL,all_macro,0.2080547788827886,0.12351777640798879,0.3511733001881506,0.16538637922209473,0.6069524313063762,0.48343465489838744,0.20350487128313313
gaussian_noise,2,ALL,hat,0.31205306462541416,0.21173803928576634,0.56975505857295,0.2987220447284345,0.7125204886571556,0.5007824493713893,0.2971676501328632
gaussian_noise,2,ALL,person,0.10405649314016302,0.03529751353021124,0.13259154180335136,0.03205071371575494,0.5013843739555969,0.4660868604253856,0.07040010691146355
gaussian_noise,2,ES,all_macro,0.07673162613844357,0.026258460268760893,0.23433181408925585,0.07374940017241333,0.3141471092881632,0.2878886490194023,0.08358650928942446
gaussian_noise,2,ES,hat,0.04792305731366936,0.02404826935528111,0.29107981220657275,0.10328638497652583,0.22565674694100948,0.20160847758572836,0.10657013220866708
gaussian_noise,2,ES,person,0.10554019496321779,0.02846865118224068,0.17758381597193898,0.04421241536830084,0.40263747163531693,0.37416882045307626,0.07070541911217282
gaussian_noise,2,S,all_macro,0.2359905473928604,0.12504959468391363,0.3004182962671542,0.14901632063060866,0.5541587548627844,0.4291091601788708,0.2256566256268517
gaussian_noise,2,S,hat,0.32094348937065914,0.18098145590172693,0.5357142857142857,0.28296703296703296,0.5744331893389237,0.3934517334371968,0.315060931820472
gaussian_noise,2,S,person,0.15103760541506167,0.06911773346610037,0.06512230682002268,0.015065608294184352,0.5338843203866451,0.46476658692054473,0.12946200295982566
gaussian_noise,2,M,all_macro,0.39012980316665236,0.2415259173839882,0.3383574424003395,0.18169752065599962,0.6939112923987594,0.45238537501477116,0.34806454373881873
gaussian_noise,2,L,all_macro,0.44741297751386844,0.31706278800685883,0.3694074414331649,0.17255856683509416,0.8156218251468484,0.4985590371399896,0.38873749847212996
gaussian_noise,3,ALL,all_macro,0.07618863691912606,0.038831824423849456,0.14402634184689786,0.0418652436445689,0.6069524313063762,0.5681206068825267,0.06397836538898055
gaussian_noise,3,ALL,hat,0.09377865134340327,0.05965307767895781,0.2678381256656017,0.08146964856230032,0.7125204886571556,0.6528674109781978,0.08372121030706411
gaussian_noise,3,ALL,person,0.05859862249484886,0.0180105711687411,0.02021455802819399,0.0022608387268374854,0.5013843739555969,0.48337380278685577,0.035921684249250525
gaussian_noise,3,ES,all_macro,0.028600748358052052,0.007879892764899248,0.0680800959877327,0.008714494323802346,0.3141471092881632,0.30626721652326394,0.025083448269680307
gaussian_noise,3,ES,hat,0.0009647434771269522,0.000472793301033628,0.10328638497652583,0.014084507042253521,0.22565674694100948,0.22518395363997584,0.002095187967755399
gaussian_noise,3,ES,person,0.05623675323897715,0.015286992228764867,0.032873806998939555,0.0033444816053511705,0.40263747163531693,0.3873504794065521,0.03796713745165487
gaussian_noise,3,S,all_macro,0.13440727083557766,0.07226171798878982,0.12742993682164264,0.04339239652296513,0.5541587548627844,0.4818970368739946,0.1303989467904059
gaussian_noise,3,S,hat,0.14902591421526434,0.0821064026657829,0.25,0.08516483516483517,0.5744331893389237,0.49232678667314084,0.1429346426871219
gaussian_noise,3,S,person,0.11978862745589099,0.062417033311796745,0.004859873643285275,0.0016199578810950916,0.5338843203866451,0.47146728707484836,0.1169111564591251
gaussian_noise,3,M,all_macro,0.2984146191563424,0.1857133275075485,0.13459220782057363,0.04933726067746686,0.6939112923987594,0.5081979648912109,0.26763266362990307
gaussian_noise,3,L,all_macro,0.2966021527927405,0.17140535866607765,0.1724712907671107,0.04180064308681672,0.8156218251468484,0.6442164664807708,0.21015298191072437
gaussian_noise,4,ALL,all_macro,0.02189834630414648,0.008468560855533982,0.04057837040780264,0.0035276241171615734,0.6069524313063762,0.5984838704508423,0.013952594006925131
