corruption,severity,size_bin,class_id,class_name,gt_count,AP50,AP50_95,R50_max,R50_at_conf_025,eval_predictions_at_iou50,ignored_predictions_at_iou50
zoom_blur,1,ES,all,all_macro,12472,0.030383559109580592,0.010542740481042302,0.029642301698818957,0.003530222310560757,6116,29823
zoom_blur,1,S,all,all_macro,6537,0.16051915098590175,0.05856394569053562,0.2554308642920339,0.09670992784956822,12018,23921
zoom_blur,1,M,all,all_macro,4455,0.4361970864839021,0.18427134202082515,0.5625335425975387,0.2790904027607898,14151,21788
zoom_blur,1,L,all,all_macro,972,0.6984827194256122,0.3968164410436344,0.7943546164446487,0.5405695911805236,3298,32641
zoom_blur,2,ALL,0,hat,1878,0.3701576517505303,0.17182967517361963,0.4355697550585729,0.2630457933972311,5960,0
zoom_blur,2,ALL,1,person,22558,0.1285494955035797,0.05126268962800261,0.09256139728699353,0.028415639684369182,12326,0
zoom_blur,2,ES,0,hat,213,0.002978977992585988,0.0005957955985171976,0.009389671361502348,0.0,505,5455
zoom_blur,2,ES,1,person,12259,0.05607428858429863,0.018888654737239264,0.008238844930255323,0.0009788726649808304,987,11339
zoom_blur,2,S,0,hat,364,0.11705512702260971,0.04410882921334795,0.2087912087912088,0.07692307692307693,1181,4779
zoom_blur,2,S,1,person,6173,0.11244832962590384,0.03914127476004959,0.10367730439008586,0.023489389275878826,4395,7931
zoom_blur,2,M,0,hat,679,0.2946601010413653,0.10993295115906672,0.38144329896907214,0.18998527245949925,1744,4216
zoom_blur,2,M,1,person,3776,0.257286761544374,0.09863346547520307,0.3066737288135593,0.10540254237288135,5821,6505
zoom_blur,2,L,0,hat,622,0.6982819799016383,0.3560198851610804,0.7733118971061094,0.5418006430868167,2518,3442
zoom_blur,2,L,1,person,350,0.4312509395598288,0.19326849895014772,0.54,0.24571428571428572,965,11361
zoom_blur,2,ALL,all,all_macro,24436,0.249353573627055,0.11154618240081113,0.26406557617278326,0.14573071654080014,18286,0
zoom_blur,2,ES,all,all_macro,12472,0.02952663328844231,0.00974222516787823,0.008814258145878835,0.0004894363324904152,1492,16794
zoom_blur,2,S,all,all_macro,6537,0.11475172832425679,0.041625051986698774,0.15623425659064732,0.05020623309947787,5576,12710
zoom_blur,2,M,all,all_macro,4455,0.27597343129286966,0.10428320831713489,0.3440585138913157,0.14769390741619032,7565,10721
zoom_blur,2,L,all,all_macro,972,0.5647664597307336,0.2746441920556141,0.6566559485530548,0.39375746440055126,3483,14803
zoom_blur,3,ALL,0,hat,1878,0.32405002915023495,0.13403299152964349,0.40415335463258784,0.22577209797657083,6090,0
zoom_blur,3,ALL,1,person,22558,0.12450642235357141,0.05241315558757896,0.08076957177054704,0.02021455802819399,10316,0
zoom_blur,3,ES,0,hat,213,0.0015623063767304084,0.00031205532743431766,0.004694835680751174,0.0,494,5596
zoom_blur,3,ES,1,person,12259,0.06343462718538206,0.022674180171112036,0.008809853984827474,0.0004894363324904152,923,9393
zoom_blur,3,S,0,hat,364,0.08138497280631583,0.030761074643837528,0.16758241758241757,0.054945054945054944,1133,4957
zoom_blur,3,S,1,person,6173,0.10578031547595296,0.04065777112276494,0.07743398671634537,0.012797667260651223,3060,7256
zoom_blur,3,M,0,hat,679,0.23860194898467466,0.0802441943759494,0.32989690721649484,0.14432989690721648,1817,4273
zoom_blur,3,M,1,person,3776,0.2394820924563052,0.09824428634673177,0.2801906779661017,0.07944915254237288,5179,5137
zoom_blur,3,L,0,hat,622,0.6429033309766391,0.2852330070556502,0.7604501607717041,0.4919614147909968,2637,3453
zoom_blur,3,L,1,person,350,0.3527666985105369,0.15113022201857024,0.5085714285714286,0.20285714285714285,1041,9275
zoom_blur,3,ALL,all,all_macro,24436,0.22427822575190318,0.09322307355861123,0.24246146320156745,0.12299332800238241,16406,0
zoom_blur,3,ES,all,all_macro,12472,0.03249846678105624,0.011493117749273177,0.006752344832789324,0.0002447181662452076,1417,14989
zoom_blur,3,S,all,all_macro,6537,0.0935826441411344,0.035709422883301235,0.12250820214938146,0.03387136110285308,4193,12213
zoom_blur,3,M,all,all_macro,4455,0.2390420207204899,0.08924424036134058,0.30504379259129827,0.11188952472479469,6996,9410
zoom_blur,3,L,all,all_macro,972,0.497835014743588,0.2181816145371102,0.6345107946715663,0.3474092788240698,3678,12728
zoom_blur,4,ALL,0,hat,1878,0.24779505581864442,0.0926598080715518,0.3285410010649627,0.15867944621938232,5496,0
zoom_blur,4,ALL,1,person,22558,0.11766491856593536,0.0488396547177954,0.04800957531696072,0.010860891923042824,5594,0
zoom_blur,4,ES,0,hat,213,0.0020393539863810465,0.00020393539863810465,0.004694835680751174,0.0,280,5216
zoom_blur,4,ES,1,person,12259,0.06959506057781921,0.025073410189988533,0.003997063382005057,0.00040786361040867934,377,5217
zoom_blur,4,S,0,hat,364,0.053891943408487186,0.02298649823310146,0.10164835164835165,0.03021978021978022,830,4666
zoom_blur,4,S,1,person,6173,0.10220616461140064,0.038854979454902,0.04406285436578649,0.00566985258383282,1570,4024
zoom_blur,4,M,0,hat,679,0.15661851997494725,0.05050750107870183,0.23564064801178203,0.08541973490427099,1509,3987
zoom_blur,4,M,1,person,3776,0.19185508736564455,0.07659602775776195,0.1686970338983051,0.0413135593220339,2822,2772
zoom_blur,4,L,0,hat,622,0.5168101963478287,0.19756720475287926,0.6736334405144695,0.36816720257234725,2875,2621
zoom_blur,4,L,1,person,350,0.2592518467074081,0.10480732266115174,0.35714285714285715,0.14,773,4821
zoom_blur,4,ALL,all,all_macro,24436,0.1827299871922899,0.07074973139467361,0.1882752881909617,0.08477016907121257,11090,0
zoom_blur,4,ES,all,all_macro,12472,0.035817207282100125,0.012638672794313318,0.004345949531378115,0.00020393180520433967,657,10433
zoom_blur,4,S,all,all_macro,6537,0.07804905400994391,0.030920738844001733,0.07285560300706907,0.01794481640180652,2400,8690
zoom_blur,4,M,all,all_macro,4455,0.1742368036702959,0.06355176441823189,0.20216884095504356,0.06336664711315244,4331,6759
zoom_blur,4,L,all,all_macro,972,0.38803102152761837,0.1511872637070155,0.5153881488286634,0.25408360128617363,3648,7442
zoom_blur,5,ALL,0,hat,1878,0.21460019657201307,0.07768465293194604,0.3061767838125666,0.13791267305644303,5251,0
zoom_blur,5,ALL,1,person,22558,0.11206204265176277,0.04861731695244968,0.04490646333894849,0.008600053196205337,5442,0
zoom_blur,5,ES,0,hat,213,0.006612320588192291,0.0031417828279743723,0.023474178403755867,0.0,404,4847
zoom_blur,5,ES,1,person,12259,0.06192305822758904,0.021935133618669386,0.0035891997715963783,0.00016314544416347175,384,5058
zoom_blur,5,S,0,hat,364,0.05577255485057326,0.022591641566292803,0.10714285714285714,0.024725274725274724,818,4433
zoom_blur,5,S,1,person,6173,0.09303382542853303,0.03921906998015088,0.03288514498623036,0.00388789891462822,1254,4188
zoom_blur,5,M,0,hat,679,0.12163887907575854,0.04434582927545601,0.19734904270986744,0.061855670103092786,1414,3837
zoom_blur,5,M,1,person,3776,0.19089850365383437,0.07834756865103636,0.17002118644067796,0.03363347457627119,2812,2630
zoom_blur,5,L,0,hat,622,0.4502131176600379,0.1599952935087904,0.6382636655948553,0.33440514469453375,2608,2643
zoom_blur,5,L,1,person,350,0.2202304129357794,0.09188198396524563,0.35428571428571426,0.11714285714285715,931,4511
zoom_blur,5,ALL,all,all_macro,24436,0.16333111961188793,0.06315098494219787,0.17554162357575753,0.07325636312632418,10693,0
zoom_blur,5,ES,all,all_macro,12472,0.03426768940789067,0.012538458223321879,0.013531689087676123,8.157272208173587e-05,788,9905
zoom_blur,5,S,all,all_macro,6537,0.07440319013955314,0.030905355773221843,0.07001400106454375,0.014306586819951473,2072,8621
zoom_blur,5,M,all,all_macro,4455,0.15626869136479646,0.06134669896324618,0.1836851145752727,0.04774457233968199,4226,6467
zoom_blur,5,L,all,all_macro,972,0.33522176529790865,0.12593863873701802,0.4962746899402848,0.22577400091869546,3539,7154
snow,1,ALL,0,hat,1878,0.7049496493340706,0.5055031444587359,0.8828541001064962,0.711395101171459,45252,0
snow,1,ALL,1,person,22558,0.4158285906238122,0.1745244080042703,0.5992109229541626,0.3207287880131217,104156,0
snow,1,ES,0,hat,213,0.11249094075590316,0.044944249678980946,0.4694835680751174,0.17370892018779344,21551,23701
snow,1,ES,1,person,12259,0.2849271101591776,0.08332251764474351,0.5165184762215516,0.23076923076923078,55186,48970
snow,1,S,0,hat,364,0.5239501662704424,0.29854596580521114,0.9065934065934066,0.6346153846153846,14468,30784
snow,1,S,1,person,6173,0.4442513709492065,0.18817348151533086,0.6377774177871375,0.33371132350558885,32163,71993
snow,1,M,0,hat,679,0.7992457418208531,0.5566695022962901,0.9278350515463918,0.8026509572901326,7685,37567
snow,1,M,1,person,3776,0.712994624171696,0.39528361299741305,0.7942266949152542,0.5794491525423728,15280,88876
snow,1,L,0,hat,622,0.923552432745194,0.7580735462793419,0.9614147909967846,0.8408360128617364,1466,43786
snow,1,L,1,person,350,0.6944850190440484,0.44467819858485774,0.7114285714285714,0.4514285714285714,612,103544
snow,1,ALL,all,all_macro,24436,0.5603891199789414,0.3400137762315031,0.7410325115303293,0.5160619445922904,149408,0
snow,1,ES,all,all_macro,12472,0.19870902545754038,0.06413338366186222,0.49300102214833447,0.2022390754785121,76737,72671
snow,1,S,all,all_macro,6537,0.4841007686098245,0.243359723660271,0.772185412190272,0.4841633540604867,46631,102777
snow,1,M,all,all_macro,4455,0.7561201829962745,0.47597655764685154,0.861030873230823,0.6910500549162527,22965,126443
snow,1,L,all,all_macro,972,0.8090187258946212,0.6013758724320998,0.836421681212678,0.6461322921451539,2078,147330
snow,2,ALL,0,hat,1878,0.48446557529209117,0.33088211124303146,0.7598509052183173,0.4696485623003195,54334,0
snow,2,ALL,1,person,22558,0.1781464979067861,0.07920933476385997,0.18153205071371575,0.060555013742353045,24187,0
snow,2,ES,0,hat,213,0.060161590048462214,0.03447786240487012,0.3474178403755869,0.09389671361502347,34498,19836
snow,2,ES,1,person,12259,0.10606126872269649,0.03304692395295144,0.1062076841504201,0.02014846235418876,9246,14941
snow,2,S,0,hat,364,0.3611377799221007,0.20440889550690508,0.7362637362637363,0.3956043956043956,11503,42831
snow,2,S,1,person,6173,0.1804529476543002,0.07949429532344829,0.20298072250121496,0.07241211728495059,8543,15644
snow,2,M,0,hat,679,0.5956105757212335,0.38465849459160933,0.801178203240059,0.5537555228276878,6538,47796
snow,2,M,1,person,3776,0.362125247561189,0.1917124120714982,0.373146186440678,0.16445974576271186,5626,18561
snow,2,L,0,hat,622,0.7731368595383411,0.5863204942139923,0.8697749196141479,0.5498392282958199,1747,52587
snow,2,L,1,person,350,0.35868763153144123,0.21298135009344832,0.3742857142857143,0.1457142857142857,481,23706
snow,2,ALL,all,all_macro,24436,0.33130603659943864,0.2050457230034457,0.4706914779660165,0.26510178802133627,78521,0
snow,2,ES,all,all_macro,12472,0.08311142938557935,0.03376239317891078,0.22681276226300348,0.05702258798460612,43744,34777
snow,2,S,all,all_macro,6537,0.27079536378820046,0.14195159541517668,0.46962222938247566,0.2340082564446731,20046,58475
snow,2,M,all,all_macro,4455,0.4788679116412113,0.28818545333155376,0.5871621948403685,0.3591076342951998,12164,66357
snow,2,L,all,all_macro,972,0.5659122455348912,0.39965092215372033,0.622030316949931,0.3477767570050528,2228,76293
snow,3,ALL,0,hat,1878,0.4791183751883174,0.3231153738780963,0.7705005324813632,0.503727369542066,79953,0
snow,3,ALL,1,person,22558,0.2151524908557089,0.0932088752269215,0.25928717084847946,0.10271300647220498,39958,0
snow,3,ES,0,hat,213,0.040331455823120824,0.01791612680062511,0.3615023474178404,0.0892018779342723,47113,32840
snow,3,ES,1,person,12259,0.12863720584258181,0.04087666351354251,0.1687739619871115,0.04331511542540174,16266,23692
snow,3,S,0,hat,364,0.3329178892384761,0.1901416470291692,0.771978021978022,0.4642857142857143,20883,59070
snow,3,S,1,person,6173,0.23457624532768417,0.09936946173167747,0.30179815324801557,0.12522274420865057,14667,25291
snow,3,M,0,hat,679,0.6147826023179207,0.39389034385306043,0.8527245949926362,0.614138438880707,10315,69638
snow,3,M,1,person,3776,0.42141594992734777,0.2211194684960641,0.4698093220338983,0.2502648305084746,8258,31700
snow,3,L,0,hat,622,0.7535111343592782,0.5660922907740005,0.819935691318328,0.5482315112540193,1574,78379
snow,3,L,1,person,350,0.4651724445678969,0.28918982388554565,0.4085714285714286,0.19428571428571428,321,39637
snow,3,ALL,all,all_macro,24436,0.34713543302201316,0.2081621245525089,0.5148938516649213,0.30322018800713546,119911,0
snow,3,ES,all,all_macro,12472,0.08448433083285131,0.02939639515708381,0.2651381547024759,0.06625849667983702,63379,56532
snow,3,S,all,all_macro,6537,0.28374706728308013,0.14475555438042334,0.5368880876130188,0.2947542292471824,35550,84361
snow,3,M,all,all_macro,4455,0.5180992761226342,0.3075049061745623,0.6612669585132672,0.4322016346945908,18573,101338
snow,3,L,all,all_macro,972,0.6093417894635875,0.4276410573297731,0.6142535599448783,0.37125861276986677,1895,118016
snow,4,ALL,0,hat,1878,0.3352417158688478,0.2186773880152197,0.6730564430244942,0.3604898828541001,86670,0
snow,4,ALL,1,person,22558,0.15621868698111507,0.06928705483424545,0.15741643762744925,0.05621065697313592,24669,0
snow,4,ES,0,hat,213,0.014490623161630696,0.007608846879588486,0.3286384976525822,0.051643192488262914,47135,39535
snow,4,ES,1,person,12259,0.09107770182526695,0.030715043613458948,0.07675993147891345,0.015498817195529814,7487,17182
snow,4,S,0,hat,364,0.22185675908530825,0.12456061599647264,0.6510989010989011,0.3021978021978022,26303,60367
snow,4,S,1,person,6173,0.16103215208157617,0.06800127334123768,0.19326097521464441,0.07111615098007452,10484,14185
snow,4,M,0,hat,679,0.470728951512137,0.29056446942920333,0.7687776141384389,0.4698085419734904,11562,75108
snow,4,M,1,person,3776,0.3296477567149588,0.1678386429241409,0.3493114406779661,0.1607521186440678,6139,18530
snow,4,L,0,hat,622,0.6273015091574422,0.4472931091576277,0.7009646302250804,0.38102893890675243,1612,85058
snow,4,L,1,person,350,0.3343493185390335,0.1925594989711615,0.28,0.09428571428571429,266,24403
snow,4,ALL,all,all_macro,24436,0.24573020142498145,0.14398222142473258,0.41523644032597173,0.20835026991361802,111339,0
snow,4,ES,all,all_macro,12472,0.05278416249344882,0.019161945246523718,0.20269921456574783,0.03357100484189637,54622,56717
snow,4,S,all,all_macro,6537,0.1914444555834422,0.09628094466885516,0.4221799381567728,0.18665697658893834,36787,74552
snow,4,M,all,all_macro,4455,0.4001883541135479,0.22920155617667212,0.5590445274082025,0.3152803303087791,17701,93638
snow,4,L,all,all_macro,972,0.48082541384823785,0.3199263040643946,0.4904823151125402,0.23765732659623337,1878,109461
snow,5,ALL,0,hat,1878,0.2996057313828011,0.18984254165827757,0.5905218317358892,0.2955271565495208,41300,0
snow,5,ALL,1,person,22558,0.17188635468974348,0.07688755669787231,0.13990602003723734,0.04277861512545438,16102,0
snow,5,ES,0,hat,213,0.004224738588619926,0.0020515948929178797,0.19718309859154928,0.023474178403755867,24432,16868
snow,5,ES,1,person,12259,0.12203854494499058,0.03957262521017204,0.08157272208173587,0.013785790031813362,5582,10520
snow,5,S,0,hat,364,0.21602771453065853,0.1179651631554856,0.5659340659340659,0.260989010989011,9712,31588
snow,5,S,1,person,6173,0.15972140908836743,0.06989339684947211,0.1485501376964199,0.0477887574923052,5694,10408
snow,5,M,0,hat,679,0.4315132554002386,0.2593866626661731,0.6818851251840943,0.3873343151693667,5700,35600
snow,5,M,1,person,3776,0.3168412925191315,0.16866875954600677,0.3021716101694915,0.12182203389830508,4291,11811
snow,5,L,0,hat,622,0.5710243847077232,0.40260673795736074,0.639871382636656,0.3086816720257235,1423,39877
snow,5,L,1,person,350,0.30822244042842156,0.18595673481935265,0.28285714285714286,0.12,367,15735
snow,5,ALL,all,all_macro,24436,0.23574604303627228,0.13336504917807496,0.3652139258865633,0.16915288583748758,57402,0
snow,5,ES,all,all_macro,12472,0.06313164176680526,0.02081211005154496,0.13937791033664257,0.018629984217784615,30014,27388
snow,5,S,all,all_macro,6537,0.18787456180951298,0.09392928000247885,0.3572421018152429,0.1543888842406581,15406,41996
snow,5,M,all,all_macro,4455,0.37417727395968503,0.21402771110608992,0.4920283676767929,0.2545781745338359,9991,47411
snow,5,L,all,all_macro,972,0.43962341256807236,0.2942817363883567,0.46136426274689946,0.21434083601286175,1790,55612
frost,1,ALL,0,hat,1878,0.7477414082401413,0.5446224830912004,0.9004259850905219,0.7289669861554846,23682,0
frost,1,ALL,1,person,22558,0.47506403106466727,0.20449765807010561,0.6497029878535331,0.3602713006472205,94376,0
frost,1,ES,0,hat,213,0.12014843933178121,0.04728454412327016,0.539906103286385,0.16901408450704225,11550,12132
frost,1,ES,1,person,12259,0.3358614049932019,0.10457433114316732,0.5508605922179624,0.25124398401174647,45898,48478
frost,1,S,0,hat,364,0.5882627926129287,0.331786124819446,0.9148351648351648,0.6593406593406593,6830,16852
frost,1,S,1,person,6173,0.49858067855537247,0.21020961419735937,0.6978778551757654,0.38085209784545604,32193,62183
frost,1,M,0,hat,679,0.8423275999042887,0.5910282640756406,0.9440353460972017,0.8159057437407953,4164,19518
frost,1,M,1,person,3776,0.7928286447682127,0.44468946294111256,0.8720868644067796,0.6533368644067796,14673,79703
frost,1,L,0,hat,622,0.9526093789377758,0.8097195293349946,0.9678456591639871,0.8665594855305466,1068,22614
frost,1,L,1,person,350,0.834394784834972,0.5551734135263082,0.8628571428571429,0.6542857142857142,675,93701
frost,1,ALL,all,all_macro,24436,0.6114027196524043,0.374560070580653,0.7750644864720275,0.5446191434013525,118058,0
frost,1,ES,all,all_macro,12472,0.22800492216249155,0.07592943763321874,0.5453833477521737,0.21012903425939436,57448,60610
frost,1,S,all,all_macro,6537,0.5434217355841506,0.2709978695084027,0.806356510005465,0.5200963785930577,39023,79035
frost,1,M,all,all_macro,4455,0.8175781223362507,0.5178588635083765,0.9080611052519907,0.7346213040737875,18837,99221
frost,1,L,all,all_macro,972,0.8935020818863739,0.6824464714306514,0.915351401010565,0.7604225999081304,1743,116315
frost,2,ALL,0,hat,1878,0.6052027631511341,0.43168437131167786,0.8317358892438764,0.5926517571884984,46161,0
frost,2,ALL,1,person,22558,0.28522600060002923,0.1255973536301312,0.3347814522564057,0.14748647929781009,42662,0
frost,2,ES,0,hat,213,0.10255565549515197,0.04895357134760848,0.4460093896713615,0.14084507042253522,32620,13541
frost,2,ES,1,person,12259,0.19127333058945173,0.06076224735824602,0.22726160371971613,0.07284444081899014,16367,26295
frost,2,S,0,hat,364,0.4773032546283337,0.273311290123225,0.8571428571428571,0.5274725274725275,8863,37298
frost,2,S,1,person,6173,0.28523920652290485,0.12368729892145698,0.37242831686376154,0.16572169123602787,16066,26596
frost,2,M,0,hat,679,0.7300517661169788,0.49607995577664266,0.8571428571428571,0.6627393225331369,3600,42561
frost,2,M,1,person,3776,0.5396777909893291,0.2902854743223703,0.5979872881355932,0.3448093220338983,9352,33310
frost,2,L,0,hat,622,0.9067335806746898,0.7309115469393086,0.9212218649517685,0.7090032154340836,1009,45152
frost,2,L,1,person,350,0.6372570601317409,0.41280838392516506,0.6,0.3171428571428571,421,42241
frost,2,ALL,all,all_macro,24436,0.44521438187558166,0.2786408624709045,0.583258670750141,0.37006911824315425,88823,0
frost,2,ES,all,all_macro,12472,0.14691449304230186,0.05485790935292725,0.3366354966955388,0.10684475562076268,48987,39836
frost,2,S,all,all_macro,6537,0.3812712305756193,0.198499294522341,0.6147855870033093,0.3465971093542777,24929,63894
frost,2,M,all,all_macro,4455,0.6348647785531539,0.39318271504950647,0.7275650726392251,0.5037743222835176,12952,75871
frost,2,L,all,all_macro,972,0.7719953204032153,0.5718599654322368,0.7606109324758843,0.5130730362884703,1430,87393
frost,3,ALL,0,hat,1878,0.49321800193128496,0.3515197122778627,0.7507987220447284,0.47710330138445156,50490,0
frost,3,ALL,1,person,22558,0.21359215770015838,0.09612944076358196,0.196958950261548,0.07469633832786594,22080,0
frost,3,ES,0,hat,213,0.0777017809121163,0.03716593077499575,0.4131455399061033,0.11737089201877934,38099,12391
frost,3,ES,1,person,12259,0.14336408866045564,0.04730714670321114,0.11248878375071376,0.03303695244310303,7753,14327
frost,3,S,0,hat,364,0.4068876659725883,0.24656602527004678,0.7692307692307693,0.42032967032967034,8061,42429
frost,3,S,1,person,6173,0.2099059122523813,0.09322982460483818,0.21918030131216587,0.0868297424266969,8103,13977
frost,3,M,0,hat,679,0.659908875170217,0.44319538035244543,0.7908689248895434,0.5640648011782032,3343,47147
frost,3,M,1,person,3776,0.4053427833963509,0.21438822531704652,0.4141949152542373,0.18352754237288135,5652,16428
frost,3,L,0,hat,622,0.8091565723971077,0.6362809917019827,0.8118971061093248,0.5385852090032154,927,49563
frost,3,L,1,person,350,0.5067898387727057,0.32821869552356037,0.42,0.1457142857142857,298,21782
frost,3,ALL,all,all_macro,24436,0.35340507981572167,0.22382457652072235,0.4738788361531382,0.27589981985615875,72570,0
frost,3,ES,all,all_macro,12472,0.11053293478628597,0.04223653873910345,0.26281716182840853,0.07520392223094119,45852,26718
frost,3,S,all,all_macro,6537,0.3083967891124848,0.1698979249374425,0.4942055352714676,0.2535797063781836,16164,56406
frost,3,M,all,all_macro,4455,0.532625829283284,0.32879180283474596,0.6025319200718904,0.3737961717755423,8995,63575
frost,3,L,all,all_macro,972,0.6579732055849067,0.48224984361277157,0.6159485530546623,0.34214974735875053,1225,71345
frost,4,ALL,0,hat,1878,0.4780044131629828,0.33643851790553125,0.7396166134185304,0.45527156549520764,48729,0
frost,4,ALL,1,person,22558,0.20103531161027208,0.09075943786227406,0.17638975086443834,0.061574607677985636,19386,0
frost,4,ES,0,hat,213,0.018581815916548915,0.0072760668815312415,0.4131455399061033,0.09389671361502347,36771,11958
frost,4,ES,1,person,12259,0.1346686475547747,0.04366614964818793,0.09225874867444327,0.025287543845338118,6263,13123
frost,4,S,0,hat,364,0.3963224481357295,0.22938941063665136,0.7472527472527473,0.4010989010989011,7880,40849
frost,4,S,1,person,6173,0.19998925511819796,0.08704076630505722,0.20897456666126682,0.0725741130730601,7562,11824
frost,4,M,0,hat,679,0.6381036561242259,0.43812950789031435,0.7746686303387335,0.5331369661266568,3124,45605
frost,4,M,1,person,3776,0.3766397356486189,0.19823167103184747,0.3789724576271186,0.15254237288135594,5064,14322
frost,4,L,0,hat,622,0.8130887620837903,0.626727153501681,0.8086816720257235,0.5257234726688103,910,47819
frost,4,L,1,person,350,0.45820635748729927,0.2804644350546661,0.3628571428571429,0.15714285714285714,259,19127
frost,4,ALL,all,all_macro,24436,0.33951986238662746,0.21359897788390264,0.45800318214148433,0.25842308658659663,68115,0
frost,4,ES,all,all_macro,12472,0.07662523173566181,0.025471108264859585,0.25270214429027327,0.05959212873018079,43034,25081
frost,4,S,all,all_macro,6537,0.29815585162696373,0.1582150884708543,0.478113656957007,0.2368365070859806,15442,52673
frost,4,M,all,all_macro,4455,0.5073716958864224,0.3181805894610809,0.576820543982926,0.3428396695040064,8188,59927
frost,4,L,all,all_macro,972,0.6356475597855448,0.45359579427817354,0.5857694074414332,0.3414331649058337,1169,66946
frost,5,ALL,0,hat,1878,0.3963617722975599,0.2731039403263378,0.6586794462193823,0.3753993610223642,48000,0
frost,5,ALL,1,person,22558,0.17357205241997464,0.07795443353249086,0.11969146200904336,0.031563081833495876,12017,0
frost,5,ES,0,hat,213,0.04091447229664318,0.020258514726140864,0.30985915492957744,0.0892018779342723,37299,10701
frost,5,ES,1,person,12259,0.1187812770735833,0.03879465196831248,0.058732359898849826,0.014846235418875928,3959,8058
frost,5,S,0,hat,364,0.34522319903691334,0.1984581244204201,0.6895604395604396,0.3598901098901099,7109,40891
frost,5,S,1,person,6173,0.17222549842300267,0.0766694397425004,0.14547221772233923,0.03790701441762514,4592,7425
frost,5,M,0,hat,679,0.5648155563042145,0.3627670121032206,0.6966126656848306,0.4270986745213549,2766,45234
frost,5,M,1,person,3776,0.30500203706471496,0.15814174078448376,0.2613877118644068,0.0704449152542373,3173,8844
frost,5,L,0,hat,622,0.7454258292825552,0.5694252921265723,0.7186495176848875,0.42604501607717044,780,47220
frost,5,L,1,person,350,0.38931314313071036,0.22847743754354877,0.2714285714285714,0.08571428571428572,196,11821
frost,5,ALL,all,all_macro,24436,0.28496691235876725,0.17552918692941433,0.38918545411421285,0.20348122142793004,60017,0
frost,5,ES,all,all_macro,12472,0.07984787468511324,0.029526583347226673,0.18429575741421364,0.052024056676574115,41258,18759
frost,5,S,all,all_macro,6537,0.258724348729958,0.13756378208146025,0.4175163286413894,0.1988985621538675,11701,48316
frost,5,M,all,all_macro,4455,0.43490879668446475,0.26045437644385216,0.4790001887746187,0.2487717948877961,5939,54078
frost,5,L,all,all_macro,972,0.5673694862066327,0.39895136483506055,0.4950390445567294,0.25587965089572806,976,59041
fog,1,ALL,0,hat,1878,0.8118552433338161,0.6172568437092706,0.9009584664536742,0.7497337593184239,10143,0
fog,1,ALL,1,person,22558,0.589625191629315,0.26694751686043583,0.771566628247185,0.448399680822768,106039,0
fog,1,ES,0,hat,213,0.1523055245847709,0.058124506558691946,0.5164319248826291,0.16901408450704225,3321,6822
fog,1,ES,1,person,12259,0.4269242675440364,0.14131149333404996,0.6734643935068113,0.2818337547923974,46553,59486
fog,1,S,0,hat,364,0.6618056372762056,0.39914625849679447,0.9230769230769231,0.6730769230769231,3570,6573
fog,1,S,1,person,6173,0.652217665082116,0.2894153674897902,0.8490199254819375,0.5386359954641179,39956,66083
fog,1,M,0,hat,679,0.8935696702395886,0.662883588868232,0.946980854197349,0.8365243004418262,2323,7820
fog,1,M,1,person,3776,0.8944591596185614,0.5279901619163327,0.9486228813559322,0.8117055084745762,17664,88375
fog,1,L,0,hat,622,0.9667973337923789,0.8570556022973402,0.9694533762057878,0.8987138263665595,864,9279
fog,1,L,1,person,350,0.911695646473902,0.6306228255986446,0.9342857142857143,0.7714285714285715,682,105357
fog,1,ALL,all,all_macro,24436,0.7007402174815656,0.4421021802848532,0.8362625473504296,0.5990667200705959,116182,0
fog,1,ES,all,all_macro,12472,0.28961489606440366,0.09971799994637096,0.5949481591947202,0.22542391964971983,49874,66308
fog,1,S,all,all_macro,6537,0.6570116511791608,0.34428081299329233,0.8860484242794303,0.6058564592705205,43526,72656
fog,1,M,all,all_macro,4455,0.894014414929075,0.5954368753922823,0.9478018677766407,0.8241149044582012,19987,96195
fog,1,L,all,all_macro,972,0.9392464901331404,0.7438392139479924,0.9518695452457511,0.8350711988975654,1546,114636
fog,2,ALL,0,hat,1878,0.7900903991639453,0.6006965742572503,0.8972310969116081,0.724174653887114,10238,0
fog,2,ALL,1,person,22558,0.5568311950107567,0.25300432380882665,0.7430623282205869,0.3913910807695718,103330,0
fog,2,ES,0,hat,213,0.13698732442389916,0.04984194659853362,0.49765258215962443,0.13145539906103287,3408,6830
fog,2,ES,1,person,12259,0.4003790467009077,0.13325174196152578,0.6358593686271311,0.21461783179704708,41870,61460
fog,2,S,0,hat,364,0.6244002915308279,0.37571649842156696,0.9230769230769231,0.6291208791208791,3670,6568
fog,2,S,1,person,6173,0.6157394909101828,0.27184806698442116,0.8295804309087964,0.48064150332091365,40400,62930
fog,2,M,0,hat,679,0.8752431047630151,0.649194733676909,0.9410898379970545,0.812960235640648,2236,8002
fog,2,M,1,person,3776,0.8744904122613093,0.5114890402859119,0.934322033898305,0.7878707627118644,19145,84185
fog,2,L,0,hat,622,0.9653790991404637,0.8527439749466612,0.9710610932475884,0.8858520900321544,848,9390
fog,2,L,1,person,350,0.8904099308401732,0.6133401051988904,0.9085714285714286,0.7314285714285714,687,102643
fog,2,ALL,all,all_macro,24436,0.673460797087351,0.4268504490330385,0.8201467125660975,0.5577828673283429,113568,0
